GMT;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004
14-7-2021 22:00;2.87;0.49;0.59;0.64;4.63;1.27;0.43;1.32;2.77;5.29;1.29;0.85;0.16;2.73;0.82;2.55;0.57;2.65;0.4;0.8;1.54;1.01;3.19;0.06;0.42;2.41;1.46;0.58;0.58;1.36;0.9;0.47;3.21;0.53;0.07;2.12;2.08;0.11;1.41;2.44;1.48;1;0.81;3.17;0.94;0.15;1.28;2.74;0.36;1.03
14-7-2021 23:00;2.87;0.49;0.59;0.65;4.63;1.27;0.44;1.33;2.77;5.29;1.29;0.85;0.17;2.74;0.82;2.56;0.57;2.65;0.39;0.8;1.54;1.02;3.2;0.06;0.42;2.41;1.47;0.58;0.58;1.36;0.91;0.47;3.22;0.53;0.08;2.12;2.09;0.12;1.41;2.44;1.49;1;0.82;3.17;0.95;0.15;1.28;2.74;0.36;1.04
15-7-2021 00:00;2.87;0.5;0.59;0.65;4.63;1.27;0.43;1.33;2.77;5.29;1.29;0.85;0.17;2.73;0.82;2.55;0.57;2.65;0.4;0.8;1.54;1.01;3.19;0.06;0.42;2.41;1.46;0.58;0.58;1.36;0.91;0.47;3.22;0.53;0.07;2.12;2.09;0.12;1.41;2.44;1.48;1;0.81;3.17;0.94;0.15;1.28;2.74;0.36;1.04
15-7-2021 01:00;1.41;0.19;1.02;1;2.5;1.03;0.2;0.58;1.05;0.91;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.6;0.2;0.89;1.98;0.85;0.19;0.15;1.07;1.96;0.73;1.85;0.57;0.02;0.53;0.39;1.41;0.33;0.02;0.7;2.65;0.04;0.52;1.5;1.07;1.31;1.9;1.28;1.14;0.14;0.22;2.71;0.5;1.96
15-7-2021 02:00;1.4;0.18;1.02;1;2.5;1.03;0.19;0.58;1.05;0.9;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.59;0.19;0.89;1.98;0.85;0.19;0.14;1.07;1.95;0.73;1.85;0.57;0.02;0.53;0.38;1.41;0.33;0.02;0.69;2.65;0.04;0.52;1.5;1.07;1.3;1.9;1.28;1.14;0.13;0.22;2.71;0.5;1.96
15-7-2021 03:00;1.41;0.19;1.02;1;2.5;1.03;0.2;0.58;1.06;0.91;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.59;0.2;0.89;1.98;0.85;0.19;0.15;1.07;1.96;0.73;1.85;0.57;0.02;0.53;0.39;1.41;0.33;0.02;0.7;2.65;0.04;0.52;1.5;1.07;1.31;1.91;1.28;1.14;0.14;0.22;2.71;0.5;1.96
15-7-2021 04:00;1.4;0.19;1.02;1;2.49;1.03;0.19;0.58;1.05;0.9;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.59;0.19;0.89;1.97;0.85;0.19;0.15;1.07;1.95;0.73;1.84;0.57;0.02;0.53;0.39;1.41;0.32;0.01;0.69;2.65;0.03;0.52;1.5;1.07;1.3;1.9;1.28;1.14;0.13;0.22;2.71;0.49;1.96
15-7-2021 05:00;1.41;0.19;1.02;1;2.5;1.03;0.2;0.58;1.05;0.91;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.6;0.2;0.89;1.98;0.85;0.19;0.14;1.07;1.95;0.73;1.85;0.57;0.02;0.53;0.39;1.41;0.33;0.02;0.69;2.65;0.04;0.52;1.5;1.07;1.31;1.9;1.28;1.14;0.13;0.22;2.72;0.5;1.96
15-7-2021 06:00;1.41;0.18;1.02;1;2.5;1.03;0.19;0.58;1.05;0.9;1.35;0.5;0.26;0.98;0.33;0.18;0.25;2.59;0.2;0.89;1.98;0.85;0.19;0.15;1.07;1.95;0.73;1.85;0.57;0.02;0.53;0.39;1.41;0.33;0.01;0.69;2.65;0.04;0.52;1.5;1.07;1.3;1.9;1.28;1.14;0.13;0.22;2.71;0.5;1.96
15-7-2021 07:00;0.43;0;0.47;1.03;1.84;0.24;0.07;0.42;4.8;0.86;0.45;0.66;0.32;0.12;0.55;0.01;0.38;0.85;0.16;0.56;1.81;0.9;0.21;0.06;0.37;1.13;0.42;1.1;0.09;0.07;0.68;0.14;0.42;0.2;0.05;0.1;0.4;0.16;0.17;1.98;0.58;0.56;1.14;0.64;1.45;0.2;0.11;1.13;0.12;0.58
15-7-2021 08:00;0.43;0;0.47;1.02;1.83;0.23;0.07;0.42;4.8;0.86;0.44;0.66;0.32;0.12;0.55;0.01;0.37;0.85;0.15;0.56;1.81;0.9;0.22;0.06;0.37;1.13;0.42;1.1;0.08;0.06;0.68;0.14;0.42;0.2;0.05;0.1;0.4;0.15;0.17;1.98;0.58;0.56;1.14;0.64;1.44;0.2;0.11;1.12;0.12;0.58
15-7-2021 09:00;0.44;0;0.47;1.03;1.84;0.24;0.07;0.42;4.8;0.86;0.45;0.66;0.33;0.12;0.55;0.01;0.38;0.85;0.16;0.57;1.81;0.9;0.22;0.07;0.37;1.13;0.42;1.1;0.09;0.07;0.68;0.14;0.42;0.2;0.05;0.1;0.41;0.16;0.17;1.98;0.58;0.56;1.14;0.64;1.45;0.2;0.11;1.13;0.12;0.58
15-7-2021 10:00;0.43;0;0.46;1.02;1.83;0.23;0.06;0.41;4.8;0.86;0.44;0.66;0.32;0.12;0.55;0.01;0.37;0.84;0.15;0.56;1.8;0.9;0.21;0.06;0.37;1.13;0.42;1.1;0.08;0.07;0.68;0.14;0.42;0.2;0.05;0.1;0.4;0.16;0.17;1.98;0.58;0.56;1.14;0.64;1.44;0.2;0.11;1.12;0.11;0.58
15-7-2021 11:00;0.43;0;0.47;1.03;1.84;0.24;0.07;0.42;4.8;0.86;0.44;0.66;0.32;0.12;0.55;0.01;0.38;0.85;0.16;0.56;1.81;0.9;0.22;0.06;0.37;1.13;0.42;1.11;0.09;0.07;0.68;0.14;0.42;0.2;0.05;0.1;0.4;0.16;0.17;1.98;0.58;0.56;1.14;0.64;1.45;0.2;0.11;1.13;0.12;0.58
15-7-2021 12:00;0.43;0;0.47;1.03;1.83;0.23;0.07;0.42;4.8;0.86;0.44;0.66;0.32;0.12;0.55;0.01;0.37;0.85;0.16;0.56;1.81;0.9;0.21;0.06;0.37;1.13;0.42;1.1;0.08;0.07;0.68;0.14;0.42;0.2;0.05;0.1;0.4;0.16;0.17;1.98;0.58;0.56;1.14;0.64;1.45;0.2;0.11;1.13;0.12;0.58
15-7-2021 13:00;1.55;0;4.49;0.39;1.64;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.41;0.6;0.17;1.64;1.28;0.56;0.13;0.42;0.76;0.8;0.37;0.53;0.09;0.19;0.12;0.04;0.52;0.14;0.12;0.13;0.19;0.16;0.01;1.58;0.53;0.55;0.93;0.19;0.11;0.14;0.14;0.72;0;0.67
15-7-2021 14:00;1.54;0.01;4.49;0.39;1.64;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.4;0.6;0.17;1.64;1.28;0.56;0.12;0.42;0.76;0.8;0.37;0.52;0.08;0.2;0.12;0.04;0.52;0.14;0.12;0.12;0.18;0.16;0.01;1.57;0.53;0.54;0.93;0.19;0.11;0.14;0.14;0.72;0;0.67
15-7-2021 15:00;1.55;0.01;4.49;0.39;1.65;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.41;0.6;0.17;1.65;1.28;0.56;0.12;0.42;0.76;0.8;0.37;0.53;0.09;0.2;0.12;0.04;0.53;0.14;0.12;0.13;0.19;0.16;0.01;1.58;0.53;0.55;0.93;0.19;0.11;0.14;0.14;0.72;0;0.68
15-7-2021 16:00;1.54;0;4.49;0.39;1.64;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.4;0.6;0.17;1.64;1.28;0.56;0.12;0.42;0.76;0.8;0.36;0.52;0.08;0.19;0.12;0.04;0.52;0.14;0.12;0.12;0.18;0.15;0.01;1.57;0.53;0.55;0.93;0.19;0.11;0.14;0.13;0.71;0;0.67
15-7-2021 17:00;1.55;0.01;4.49;0.39;1.64;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.41;0.6;0.17;1.64;1.28;0.56;0.12;0.42;0.76;0.8;0.37;0.53;0.09;0.2;0.12;0.04;0.52;0.14;0.12;0.13;0.18;0.16;0.01;1.58;0.53;0.55;0.93;0.19;0.11;0.14;0.14;0.72;0;0.68
15-7-2021 18:00;1.54;0;4.49;0.39;1.64;0.26;0;1.58;0.14;0.68;0.2;0.14;0.27;0.13;0.51;0.01;0.4;0.6;0.17;1.64;1.28;0.56;0.12;0.42;0.76;0.8;0.37;0.52;0.08;0.19;0.12;0.04;0.52;0.14;0.12;0.12;0.18;0.16;0.01;1.57;0.53;0.55;0.93;0.19;0.11;0.14;0.13;0.71;0;0.67
15-7-2021 19:00;0.27;0.02;1.1;0.12;0.09;0.03;0;0.59;0.03;0.09;0;0;0.14;0.03;0.05;0;0.05;0.09;0.06;0.43;0.46;0.03;0;0.01;0.44;0.11;0.29;0.56;0.02;0.01;0.08;0.01;0.38;0;0.03;0;0;0.07;0.02;1.25;0.29;0.66;0.59;0.07;0.05;0.05;0;0.27;0;0.33
15-7-2021 20:00;0.27;0.02;1.09;0.12;0.09;0.03;0;0.59;0.02;0.08;0;0;0.13;0.03;0.05;0;0.05;0.09;0.06;0.43;0.46;0.02;0;0.01;0.43;0.11;0.29;0.56;0.01;0.01;0.08;0.01;0.38;0;0.03;0;0;0.07;0.01;1.25;0.28;0.66;0.59;0.07;0.05;0.04;0;0.27;0;0.33
15-7-2021 21:00;0.27;0.02;1.1;0.13;0.09;0.03;0;0.59;0.03;0.09;0;0;0.14;0.03;0.06;0;0.05;0.09;0.06;0.43;0.46;0.03;0;0.01;0.44;0.11;0.29;0.56;0.02;0.01;0.08;0.01;0.38;0;0.03;0;0.01;0.07;0.02;1.25;0.29;0.66;0.6;0.07;0.05;0.05;0.01;0.27;0;0.33
15-7-2021 22:00;0.26;0.01;1.09;0.12;0.09;0.03;0;0.59;0.02;0.08;0;0;0.14;0.03;0.05;0;0.05;0.09;0.06;0.43;0.46;0.03;0;0.01;0.43;0.11;0.29;0.56;0.02;0.01;0.07;0.01;0.37;0;0.03;0;0;0.07;0.01;1.25;0.28;0.66;0.59;0.07;0.05;0.05;0;0.27;0;0.32
15-7-2021 23:00;0.27;0.02;1.09;0.12;0.09;0.03;0;0.59;0.02;0.09;0;0;0.14;0.03;0.05;0;0.05;0.09;0.06;0.43;0.46;0.02;0;0.01;0.43;0.11;0.29;0.56;0.02;0.01;0.08;0.01;0.38;0;0.03;0;0;0.07;0.02;1.25;0.29;0.66;0.59;0.07;0.05;0.05;0;0.27;0;0.33
16-7-2021 00:00;0.27;0.02;1.1;0.12;0.09;0.03;0;0.59;0.02;0.09;0;0;0.14;0.03;0.05;0;0.05;0.09;0.06;0.43;0.46;0.03;0;0.01;0.43;0.11;0.29;0.56;0.02;0.01;0.08;0.01;0.38;0;0.03;0;0;0.07;0.01;1.25;0.28;0.66;0.59;0.07;0.05;0.05;0;0.27;0;0.33
16-7-2021 01:00;0.05;0.01;0.07;0.07;0.03;0.08;0;0.26;0.03;0.02;0.01;0.01;0.01;0.69;0.09;0;0.03;0.02;0.15;0.16;0.25;0.06;0;0.03;0.07;0.08;0.21;0.2;0.09;0;0.06;0.02;0.05;0.06;0.05;0.27;0.04;0.02;0.05;0.27;0.13;0.16;0.26;0.09;0.13;0.12;0.02;0.47;0.05;0.07
16-7-2021 02:00;0.05;0.01;0.07;0.07;0.03;0.08;0;0.26;0.03;0.02;0;0.01;0.01;0.69;0.09;0;0.03;0.02;0.15;0.16;0.25;0.06;0;0.03;0.07;0.08;0.2;0.2;0.09;0;0.06;0.02;0.04;0.06;0.05;0.27;0.04;0.02;0.05;0.27;0.13;0.16;0.26;0.08;0.12;0.11;0.01;0.47;0.05;0.07
16-7-2021 03:00;0.05;0.01;0.07;0.07;0.03;0.08;0;0.26;0.03;0.02;0.01;0.01;0.02;0.7;0.09;0;0.04;0.02;0.16;0.16;0.25;0.06;0;0.03;0.07;0.08;0.21;0.2;0.09;0;0.06;0.02;0.05;0.06;0.05;0.27;0.04;0.02;0.06;0.27;0.13;0.17;0.26;0.09;0.13;0.12;0.02;0.47;0.05;0.07
16-7-2021 04:00;0.05;0;0.07;0.07;0.03;0.08;0;0.26;0.03;0.02;0.01;0.01;0.01;0.69;0.09;0;0.03;0.02;0.15;0.16;0.25;0.06;0;0.03;0.07;0.08;0.21;0.2;0.08;0;0.06;0.02;0.04;0.05;0.05;0.26;0.03;0.02;0.05;0.27;0.13;0.16;0.26;0.08;0.13;0.11;0.01;0.47;0.05;0.07
16-7-2021 05:00;0.05;0.01;0.07;0.08;0.03;0.08;0;0.26;0.03;0.02;0.01;0.01;0.01;0.69;0.09;0;0.03;0.03;0.15;0.16;0.25;0.06;0;0.03;0.07;0.08;0.21;0.21;0.09;0;0.06;0.02;0.05;0.06;0.05;0.27;0.04;0.02;0.05;0.27;0.13;0.16;0.26;0.09;0.13;0.12;0.01;0.47;0.05;0.07
16-7-2021 06:00;0.05;0.01;0.07;0.07;0.03;0.08;0;0.26;0.03;0.02;0.01;0.01;0.01;0.69;0.09;0;0.03;0.02;0.15;0.16;0.25;0.06;0;0.03;0.07;0.08;0.21;0.2;0.09;0;0.06;0.02;0.05;0.06;0.05;0.27;0.04;0.02;0.05;0.27;0.13;0.16;0.26;0.08;0.13;0.11;0.02;0.47;0.05;0.07
16-7-2021 07:00;0.02;0.02;0.03;0.02;0;0.01;0;0.07;0.1;0.08;0.09;0.1;0.06;0.43;0.03;0.25;0.07;0.02;0.04;0.1;0.16;0.01;0;0.12;0.01;0.03;0.02;0.11;0;0.03;0.11;0;0.04;0;0.04;0.46;0.02;0;0;0.08;0.33;0;0.02;0.13;0;0.01;0.02;0.05;0.06;0.11
16-7-2021 08:00;0.02;0.01;0.03;0.02;0;0.01;0;0.07;0.09;0.08;0.08;0.1;0.06;0.43;0.03;0.25;0.07;0.02;0.04;0.09;0.15;0.01;0;0.11;0.01;0.03;0.03;0.11;0;0.03;0.11;0;0.04;0;0.04;0.46;0.02;0;0;0.08;0.33;0;0.01;0.12;0;0.01;0.02;0.04;0.06;0.11
16-7-2021 09:00;0.02;0.02;0.04;0.02;0;0.01;0;0.07;0.1;0.08;0.09;0.1;0.06;0.43;0.03;0.26;0.07;0.02;0.04;0.1;0.16;0.01;0.01;0.12;0.01;0.04;0.02;0.11;0;0.03;0.11;0;0.04;0.01;0.04;0.46;0.02;0;0;0.08;0.33;0;0.02;0.13;0;0.01;0.02;0.05;0.06;0.11
16-7-2021 10:00;0.02;0.01;0.03;0.02;0;0.01;0;0.06;0.09;0.08;0.08;0.1;0.06;0.43;0.02;0.25;0.06;0.02;0.04;0.09;0.15;0.01;0;0.11;0;0.03;0.02;0.11;0;0.03;0.1;0;0.04;0;0.04;0.46;0.02;0;0;0.08;0.33;0;0.01;0.12;0;0.01;0.02;0.04;0.06;0.11
16-7-2021 11:00;0.02;0.02;0.03;0.02;0;0.01;0;0.07;0.1;0.08;0.09;0.1;0.06;0.43;0.03;0.25;0.07;0.02;0.04;0.1;0.15;0.01;0;0.12;0.01;0.04;0.03;0.11;0.01;0.03;0.11;0;0.04;0.01;0.04;0.46;0.02;0;0;0.08;0.33;0;0.02;0.13;0;0.01;0.02;0.04;0.06;0.11
16-7-2021 12:00;0.02;0.02;0.03;0.02;0;0.01;0;0.07;0.09;0.08;0.08;0.1;0.06;0.43;0.03;0.25;0.07;0.02;0.04;0.1;0.15;0.01;0;0.12;0;0.03;0.02;0.11;0;0.03;0.11;0;0.04;0;0.04;0.46;0.02;0;0;0.08;0.33;0;0.01;0.13;0;0.01;0.02;0.04;0.06;0.11
16-7-2021 13:00;0;0;0.02;0;0;0;0;0;0.08;0.03;0.12;0.02;0.03;0;0;1.45;0.03;0;0.01;0.02;0.08;0;0;0.18;0.01;0;0.05;0.04;0;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0.01;0.07;0;0;0.18;0;0.01;0;0;0;0.06
16-7-2021 14:00;0;0;0.01;0;0;0;0;0;0.08;0.02;0.12;0.01;0.03;0.01;0.01;1.45;0.03;0;0.01;0.02;0.08;0.01;0;0.18;0.01;0;0.05;0.04;0;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0;0.07;0;0;0.17;0;0.01;0;0;0;0.06
16-7-2021 15:00;0;0;0.02;0;0;0;0;0;0.08;0.03;0.12;0.02;0.03;0.01;0;1.45;0.03;0;0.01;0.02;0.08;0.01;0;0.18;0.01;0;0.05;0.04;0.01;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0.01;0.07;0;0;0.18;0;0.01;0;0.01;0;0.06
16-7-2021 16:00;0;0;0.01;0;0;0;0;0;0.08;0.02;0.12;0.01;0.03;0;0;1.45;0.03;0;0.01;0.02;0.08;0;0;0.18;0;0;0.04;0.04;0;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0;0.07;0;0;0.17;0;0.01;0;0;0;0.05
16-7-2021 17:00;0;0;0.01;0;0;0;0;0;0.08;0.03;0.12;0.02;0.03;0.01;0.01;1.45;0.03;0;0.01;0.02;0.08;0.01;0;0.18;0.01;0;0.05;0.04;0;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0.01;0.07;0;0;0.18;0;0.01;0;0;0;0.06
16-7-2021 18:00;0;0;0.01;0;0;0;0;0;0.08;0.03;0.12;0.01;0.03;0;0;1.45;0.03;0;0.01;0.02;0.08;0;0;0.18;0;0;0.05;0.04;0;0.4;0.06;0;0.01;0;0;0.05;0;0;0;0;0.07;0;0;0.17;0;0.01;0;0;0;0.06
16-7-2021 19:00;0;0;0.01;0;0;0.02;0;0.07;0;0;0.33;0.02;0.01;0;0.01;0.52;0;0;0;0;0.01;0.02;0;0.08;0;0;0;0;0;0.09;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.07;0;0.01;0;0;0;0.01
16-7-2021 20:00;0;0;0.01;0;0;0.01;0;0.07;0;0;0.33;0.01;0.01;0;0.01;0.52;0;0;0;0;0.01;0.01;0;0.08;0.01;0;0;0;0;0.09;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.07;0;0.01;0;0;0;0.01
16-7-2021 21:00;0;0;0.01;0;0;0.02;0;0.07;0;0.01;0.33;0.02;0.01;0;0.02;0.52;0;0;0;0;0.01;0.02;0;0.08;0;0;0;0;0.01;0.09;0;0;0;0;0;0.03;0;0;0;0;0.01;0;0;0.07;0;0.01;0;0;0;0.01
16-7-2021 22:00;0;0;0;0;0;0.01;0;0.07;0;0;0.33;0.01;0.01;0;0.01;0.51;0;0;0;0;0;0.01;0;0.08;0;0;0;0;0;0.08;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.06;0;0.01;0;0;0;0.01
16-7-2021 23:00;0;0;0.01;0;0;0.01;0;0.07;0;0;0.33;0.01;0.01;0;0.02;0.52;0;0;0;0;0.01;0.02;0;0.08;0.01;0;0;0;0;0.09;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.07;0;0.01;0;0;0;0.01
17-7-2021 00:00;0;0;0;0;0;0.01;0;0.07;0;0;0.33;0.02;0.01;0;0.01;0.52;0;0;0;0;0.01;0.01;0;0.08;0;0;0;0;0;0.09;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0.07;0;0.01;0;0;0;0.01
17-7-2021 01:00;0;0;0.01;0;0;0.05;0;0.12;0.01;0.01;0.12;0.01;0;0.01;0.01;0.73;0.01;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0;0.01;0.01;0.94;0;0;0;0;0;0.02;0.01;0;0;0.01;0.08;0.06;0.01;0.01;0.02;0.02;0;0;0;0.01
17-7-2021 02:00;0;0;0.01;0;0;0.05;0;0.12;0.01;0.01;0.11;0.02;0;0.01;0;0.73;0;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0.01;0.01;0.01;0.94;0;0;0;0;0;0.02;0;0;0;0.01;0.08;0.05;0.01;0.01;0.02;0.02;0;0;0;0.01
17-7-2021 03:00;0;0;0.01;0;0;0.05;0;0.13;0.01;0.01;0.12;0.02;0.01;0.01;0.01;0.73;0.01;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0;0.01;0.01;0.94;0;0;0;0;0;0.02;0.01;0;0;0.01;0.08;0.06;0.01;0.01;0.02;0.02;0;0;0;0.01
17-7-2021 04:00;0;0;0.01;0;0;0.05;0;0.12;0.01;0.01;0.11;0.01;0;0.01;0;0.73;0;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0;0;0.01;0.94;0;0;0;0;0;0.01;0;0;0;0;0.08;0.05;0;0;0.02;0.02;0;0;0;0.01
17-7-2021 05:00;0;0;0.01;0;0;0.05;0;0.12;0.01;0.01;0.12;0.02;0.01;0.01;0.01;0.73;0.01;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0.01;0.01;0.01;0.94;0;0;0;0;0;0.02;0.01;0;0;0.01;0.08;0.06;0.01;0.01;0.02;0.02;0;0;0;0.01
17-7-2021 06:00;0;0;0.01;0;0;0.05;0;0.12;0.01;0.01;0.12;0.01;0;0.01;0.01;0.73;0;0;0;0.01;0.01;0.01;0;0.08;0;0.01;0;0;0.01;0.94;0;0;0;0;0;0.02;0;0;0;0.01;0.08;0.05;0.01;0.01;0.02;0.02;0;0;0;0.01
17-7-2021 07:00;0;0;0.03;0;0;0.01;0;0.02;0.12;0;0.12;0;0.02;0.21;0;0.27;0.07;0.01;0.05;0.01;0.06;0.05;0;0.03;0;0.04;0;0.01;0.01;0.29;0;0;0;0;0;0.09;0.02;0;0;0.01;0.05;0.24;0;0.03;0.06;0;0;0.01;0.01;0.01
17-7-2021 08:00;0;0;0.03;0;0;0.01;0;0.02;0.12;0;0.12;0;0.02;0.21;0;0.27;0.07;0;0.05;0.01;0.06;0.05;0;0.02;0;0.03;0;0.01;0.01;0.29;0;0;0;0;0;0.09;0.02;0;0;0.01;0.05;0.24;0;0.03;0.06;0;0;0.01;0.01;0.01
17-7-2021 09:00;0;0;0.03;0;0;0.01;0;0.02;0.12;0.01;0.12;0;0.02;0.21;0.01;0.27;0.07;0.01;0.05;0.01;0.06;0.05;0;0.03;0;0.04;0;0.01;0.01;0.29;0;0;0.01;0;0;0.09;0.02;0;0.01;0.01;0.05;0.25;0;0.03;0.06;0;0;0.01;0.01;0.01
17-7-2021 10:00;0;0;0.03;0;0;0.01;0;0.01;0.11;0;0.12;0;0.01;0.21;0;0.27;0.06;0.01;0.05;0.01;0.06;0.05;0;0.03;0;0.03;0;0.01;0.01;0.29;0;0;0;0;0;0.09;0.02;0;0;0;0.04;0.24;0;0.03;0.06;0;0;0;0.01;0
17-7-2021 11:00;0.01;0;0.03;0;0;0.01;0;0.02;0.12;0.01;0.12;0;0.02;0.21;0;0.27;0.07;0;0.05;0.01;0.06;0.05;0;0.03;0;0.04;0;0.01;0.01;0.29;0;0;0;0;0;0.09;0.02;0;0;0.01;0.05;0.24;0;0.03;0.06;0;0;0.01;0.01;0.01
17-7-2021 12:00;0;0;0.03;0;0;0.01;0;0.02;0.12;0;0.12;0;0.01;0.21;0;0.27;0.07;0.01;0.05;0.01;0.06;0.05;0;0.03;0;0.03;0;0.01;0.01;0.29;0;0;0;0;0;0.09;0.02;0;0;0;0.05;0.24;0;0.03;0.06;0;0;0.01;0.01;0
17-7-2021 13:00;0.05;0;0.17;0;0.03;0.01;0;0.01;0.05;0;0.16;0.02;0.11;0.98;0.01;0.14;0.11;0.02;0.08;0.11;0.13;0.32;0;0;0.03;0.01;0;0.16;0;0.26;0;0.06;0.01;0;0;1.1;0.01;0;0;0.1;0.01;0.15;0.01;0.42;0.07;0.03;0;0;0.05;0.1
17-7-2021 14:00;0.04;0;0.17;0;0.03;0.01;0;0;0.05;0;0.16;0.02;0.11;0.98;0.01;0.13;0.11;0.02;0.08;0.11;0.13;0.31;0;0;0.02;0.01;0;0.16;0;0.26;0;0.06;0.01;0;0;1.1;0.01;0;0;0.1;0;0.15;0;0.42;0.07;0.03;0;0;0.05;0.1
17-7-2021 15:00;0.05;0;0.17;0.01;0.03;0.01;0;0.01;0.05;0.01;0.16;0.02;0.11;0.98;0.01;0.14;0.11;0.02;0.09;0.11;0.13;0.32;0;0;0.03;0.01;0;0.16;0;0.26;0;0.06;0.02;0;0;1.1;0.01;0;0;0.1;0.01;0.15;0.01;0.42;0.07;0.04;0;0;0.05;0.1
17-7-2021 16:00;0.04;0;0.17;0;0.02;0.01;0;0;0.05;0;0.16;0.01;0.11;0.98;0.01;0.13;0.11;0.02;0.08;0.11;0.13;0.31;0;0;0.02;0.01;0;0.16;0;0.26;0;0.05;0.01;0;0;1.1;0.01;0;0;0.1;0;0.15;0.01;0.42;0.07;0.03;0;0;0.05;0.1
17-7-2021 17:00;0.05;0;0.17;0.01;0.03;0.01;0;0.01;0.05;0.01;0.16;0.02;0.11;0.98;0.01;0.13;0.11;0.02;0.08;0.11;0.13;0.32;0;0;0.03;0.01;0;0.16;0;0.26;0;0.06;0.01;0;0;1.1;0.01;0;0;0.1;0.01;0.15;0.01;0.42;0.07;0.03;0;0;0.05;0.1
17-7-2021 18:00;0.05;0;0.17;0;0.03;0.01;0;0;0.05;0;0.16;0.01;0.11;0.98;0.01;0.13;0.11;0.02;0.08;0.11;0.13;0.31;0;0;0.02;0.01;0;0.16;0;0.26;0;0.06;0.01;0;0;1.1;0.01;0;0;0.1;0.01;0.15;0.01;0.42;0.07;0.03;0;0;0.05;0.1
17-7-2021 19:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.1;0.27;0;0.01;0.03;0;0;0.07;0.05;0.46;0;0.06;0;0;0;0;0;0.05;0;0.03;0;0;0;0.15;0;0;0;0.02;0;0;0;0.11;0;0;0;0;0;0.07
17-7-2021 20:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.09;0.26;0;0.01;0.03;0;0.01;0.07;0.05;0.46;0;0.06;0;0;0;0;0;0.05;0;0.04;0;0;0;0.15;0;0;0;0.01;0;0;0;0.11;0;0;0;0;0;0.07
17-7-2021 21:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.1;0.27;0;0.01;0.04;0;0.01;0.07;0.05;0.46;0;0.06;0.01;0;0;0;0;0.05;0;0.04;0;0;0;0.15;0;0;0;0.02;0;0;0;0.11;0;0.01;0;0;0;0.07
17-7-2021 22:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.1;0.26;0;0.01;0.03;0;0;0.07;0.05;0.46;0;0.06;0;0;0;0;0;0.05;0;0.03;0;0;0;0.15;0;0;0;0.01;0;0;0;0.11;0;0;0;0;0;0.07
17-7-2021 23:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.1;0.27;0;0.01;0.03;0;0.01;0.07;0.05;0.46;0;0.06;0;0;0;0;0;0.05;0;0.04;0;0;0;0.15;0;0;0;0.02;0;0;0;0.11;0;0;0;0;0;0.07
18-7-2021 00:00;0;0;0.04;0;0.05;0;0;0;0.01;0;0.01;0;0.1;0.27;0;0.01;0.03;0;0;0.07;0.05;0.46;0;0.06;0;0;0;0;0;0.05;0;0.03;0;0;0;0.15;0;0;0;0.01;0;0;0;0.11;0;0;0;0;0;0.07
