GMT,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004
12-7-2021 08:00,0.77,0.03,0.1,0.06,0.48,0.07,0.2,0,0.8,0.15,0.3,1.05,0.07,0.11,0.42,0.39,0,0.45,0.02,0.19,0.01,0.01,0.51,0.1,0.06,0.09,0.1,0.12,0.06,0.03,0.23,0.73,0.2,0,0.01,0.13,0,0.73,0.21,0.03,0.86,0.01,0.03,0.09,0.01,1.41,0.22,0.24,0.02,0.99
12-7-2021 09:00,0.77,0.03,0.1,0.06,0.48,0.07,0.21,0,0.8,0.15,0.3,1.05,0.08,0.11,0.42,0.39,0.01,0.45,0.02,0.19,0.01,0.01,0.52,0.1,0.07,0.09,0.1,0.12,0.06,0.03,0.24,0.74,0.21,0.01,0.01,0.14,0.01,0.73,0.21,0.03,0.86,0.01,0.04,0.09,0.01,1.41,0.22,0.24,0.02,1
12-7-2021 10:00,0.77,0.02,0.1,0.06,0.48,0.07,0.2,0,0.8,0.15,0.3,1.05,0.07,0.11,0.42,0.39,0,0.45,0.02,0.19,0.01,0.01,0.52,0.1,0.06,0.09,0.1,0.12,0.06,0.03,0.23,0.73,0.2,0,0.01,0.13,0,0.73,0.21,0.03,0.86,0,0.03,0.09,0.01,1.41,0.22,0.24,0.02,0.99
12-7-2021 11:00,0.77,0.03,0.1,0.06,0.48,0.07,0.2,0,0.8,0.15,0.3,1.05,0.08,0.11,0.42,0.39,0,0.45,0.02,0.19,0.01,0.01,0.52,0.1,0.07,0.09,0.1,0.12,0.06,0.03,0.24,0.74,0.2,0.01,0.01,0.13,0,0.73,0.21,0.03,0.86,0.01,0.04,0.09,0.01,1.41,0.22,0.24,0.02,0.99
12-7-2021 12:00,0.77,0.02,0.1,0.06,0.48,0.07,0.2,0,0.8,0.15,0.3,1.05,0.08,0.11,0.42,0.39,0,0.45,0.02,0.19,0.01,0.01,0.52,0.1,0.06,0.09,0.1,0.12,0.06,0.03,0.23,0.73,0.2,0,0.01,0.13,0,0.73,0.21,0.03,0.86,0,0.03,0.09,0.01,1.41,0.22,0.24,0.02,0.99
12-7-2021 13:00,0.25,0.83,1.06,0.57,0.5,0.23,0.06,0.46,0.48,0.49,0.15,0.14,0.18,0.27,0.2,0.27,0.67,0.78,0.58,0.28,0.14,0.31,0.49,0.14,0.42,1.2,0.27,0.3,0.15,0.04,0.42,0.82,0.98,0.11,0.22,0.71,0.2,0.2,0.23,0.48,0.34,0.31,0.66,0.26,0.42,0.92,0.86,0.37,0.49,1.89
12-7-2021 14:00,0.25,0.83,1.05,0.57,0.5,0.23,0.06,0.46,0.48,0.49,0.15,0.14,0.18,0.27,0.2,0.27,0.67,0.78,0.58,0.28,0.14,0.3,0.49,0.14,0.42,1.2,0.27,0.3,0.15,0.04,0.42,0.82,0.98,0.11,0.21,0.71,0.2,0.2,0.22,0.48,0.34,0.31,0.66,0.26,0.42,0.92,0.86,0.37,0.49,1.88
12-7-2021 15:00,0.25,0.83,1.06,0.57,0.5,0.23,0.07,0.46,0.48,0.49,0.15,0.15,0.19,0.27,0.2,0.27,0.67,0.78,0.58,0.28,0.14,0.31,0.49,0.14,0.42,1.2,0.27,0.3,0.15,0.04,0.42,0.82,0.98,0.12,0.22,0.71,0.2,0.2,0.23,0.48,0.34,0.31,0.66,0.27,0.42,0.92,0.86,0.37,0.49,1.89
12-7-2021 16:00,0.24,0.83,1.05,0.57,0.5,0.23,0.06,0.46,0.48,0.48,0.14,0.14,0.18,0.27,0.19,0.27,0.67,0.78,0.58,0.28,0.14,0.31,0.49,0.14,0.41,1.2,0.27,0.3,0.15,0.03,0.42,0.82,0.98,0.11,0.21,0.71,0.2,0.19,0.22,0.48,0.34,0.31,0.66,0.26,0.42,0.92,0.86,0.36,0.49,1.88
12-7-2021 17:00,0.25,0.84,1.06,0.57,0.5,0.23,0.06,0.46,0.48,0.49,0.15,0.14,0.18,0.27,0.2,0.27,0.67,0.78,0.58,0.28,0.14,0.31,0.5,0.14,0.42,1.2,0.27,0.3,0.15,0.04,0.42,0.82,0.98,0.11,0.22,0.71,0.2,0.2,0.23,0.48,0.34,0.31,0.66,0.27,0.42,0.92,0.86,0.37,0.49,1.89
12-7-2021 18:00,0.25,0.83,1.06,0.57,0.5,0.23,0.06,0.46,0.48,0.49,0.14,0.14,0.18,0.27,0.19,0.27,0.67,0.78,0.58,0.28,0.14,0.31,0.49,0.14,0.42,1.2,0.27,0.3,0.15,0.04,0.42,0.82,0.98,0.11,0.21,0.71,0.2,0.19,0.23,0.48,0.34,0.31,0.66,0.26,0.42,0.92,0.86,0.36,0.49,1.88
12-7-2021 19:00,0.01,0.04,0.07,0.39,0,0.02,0.09,0.08,0.07,0.47,0.05,0.01,0.02,0.05,0.13,0.09,0.05,0.1,0.07,0.51,0.23,0.05,0.03,0.05,0.03,0.07,0.06,0.62,0.03,0.16,0,0.03,0.12,0.01,0.04,0.4,0.24,0.02,0.67,0,0.02,1.17,0.11,0.14,0.58,0,0.01,0.4,0.78,0.04
12-7-2021 20:00,0.01,0.04,0.07,0.39,0,0.01,0.09,0.08,0.06,0.47,0.05,0.02,0.02,0.05,0.13,0.09,0.05,0.1,0.07,0.5,0.23,0.05,0.03,0.05,0.03,0.07,0.06,0.62,0.03,0.16,0.01,0.02,0.12,0,0.04,0.4,0.24,0.02,0.67,0,0.01,1.17,0.11,0.14,0.58,0,0.01,0.4,0.78,0.04
12-7-2021 21:00,0.01,0.04,0.07,0.39,0,0.02,0.09,0.08,0.07,0.47,0.05,0.02,0.02,0.05,0.13,0.09,0.05,0.11,0.07,0.51,0.23,0.06,0.03,0.06,0.03,0.07,0.06,0.62,0.03,0.16,0,0.03,0.12,0.01,0.04,0.4,0.25,0.02,0.67,0.01,0.02,1.18,0.11,0.14,0.58,0.01,0.01,0.4,0.78,0.04
12-7-2021 22:00,0.01,0.04,0.07,0.39,0,0.01,0.09,0.08,0.06,0.47,0.05,0.01,0.02,0.05,0.13,0.09,0.05,0.1,0.07,0.5,0.23,0.05,0.02,0.05,0.02,0.07,0.05,0.61,0.03,0.16,0,0.02,0.12,0,0.04,0.4,0.24,0.02,0.67,0,0.01,1.17,0.11,0.14,0.57,0,0.01,0.4,0.77,0.04
12-7-2021 23:00,0.01,0.04,0.07,0.39,0,0.02,0.09,0.08,0.06,0.48,0.05,0.02,0.02,0.05,0.13,0.09,0.05,0.1,0.07,0.51,0.23,0.05,0.03,0.05,0.03,0.07,0.06,0.62,0.03,0.16,0.01,0.02,0.12,0.01,0.04,0.4,0.24,0.02,0.67,0,0.02,1.17,0.11,0.14,0.58,0.01,0.01,0.4,0.78,0.04
13-7-2021 00:00,0.01,0.04,0.07,0.39,0,0.02,0.09,0.08,0.07,0.47,0.05,0.01,0.02,0.05,0.13,0.09,0.05,0.1,0.07,0.5,0.23,0.05,0.03,0.05,0.03,0.07,0.06,0.62,0.03,0.16,0,0.02,0.12,0,0.04,0.4,0.24,0.02,0.67,0,0.01,1.17,0.11,0.14,0.57,0,0.01,0.4,0.78,0.04
13-7-2021 01:00,0.15,0.01,0.03,0.01,0.01,0.01,0,0.95,0.1,0.19,0,0.24,0.82,0.02,0.91,0.14,0.04,0.07,0.1,0.03,0.61,0.33,0.04,0,0.02,0.17,0.28,1.77,0.02,0.06,0,0.02,0.02,0.13,0.01,0,0.06,0,0.01,0.01,0,0.16,0.33,0.16,0.04,0.02,0.1,0.03,0.49,0.03
13-7-2021 02:00,0.15,0.01,0.03,0.01,0.01,0,0,0.95,0.1,0.19,0,0.23,0.82,0.02,0.91,0.14,0.04,0.07,0.09,0.03,0.61,0.33,0.05,0,0.02,0.17,0.28,1.77,0.02,0.05,0,0.02,0.02,0.13,0.01,0,0.06,0,0.01,0,0.01,0.16,0.33,0.16,0.04,0.02,0.1,0.03,0.49,0.02
13-7-2021 03:00,0.15,0.01,0.03,0.01,0.01,0.01,0,0.95,0.1,0.19,0,0.24,0.82,0.02,0.91,0.14,0.04,0.07,0.1,0.03,0.61,0.33,0.05,0,0.02,0.17,0.28,1.77,0.02,0.06,0.01,0.02,0.02,0.13,0.01,0,0.06,0,0.01,0.01,0.01,0.16,0.33,0.16,0.04,0.03,0.1,0.03,0.49,0.03
13-7-2021 04:00,0.15,0.01,0.02,0.01,0.01,0.01,0,0.95,0.1,0.19,0,0.23,0.82,0.02,0.91,0.14,0.03,0.06,0.09,0.03,0.61,0.33,0.04,0,0.02,0.17,0.28,1.77,0.01,0.05,0,0.02,0.02,0.13,0.01,0,0.06,0,0,0,0,0.16,0.33,0.16,0.03,0.02,0.1,0.02,0.49,0.02
13-7-2021 05:00,0.15,0.01,0.03,0.01,0.01,0,0,0.95,0.1,0.19,0,0.24,0.82,0.02,0.91,0.14,0.04,0.07,0.1,0.03,0.61,0.33,0.05,0,0.02,0.18,0.28,1.77,0.02,0.06,0.01,0.02,0.02,0.13,0.01,0,0.06,0,0.01,0.01,0.01,0.16,0.33,0.16,0.04,0.02,0.1,0.03,0.49,0.03
13-7-2021 06:00,0.15,0.01,0.03,0.01,0.01,0.01,0,0.95,0.1,0.19,0,0.23,0.82,0.02,0.91,0.14,0.04,0.06,0.09,0.03,0.61,0.33,0.04,0,0.02,0.17,0.28,1.77,0.02,0.05,0,0.02,0.02,0.13,0.01,0,0.06,0,0,0,0,0.16,0.33,0.16,0.03,0.02,0.1,0.03,0.49,0.03
13-7-2021 07:00,0.67,0.04,0.04,0.13,0.16,0.06,0.12,1.27,0.75,0.1,0.06,0.11,0.02,0.11,0.78,0.31,0.2,0.21,0.22,0.06,3.36,2.64,0.02,0.07,0.25,0.01,0.3,0.17,0.22,0.07,0.15,0.09,0.1,0.33,0.08,0,0.07,0.11,0.03,0.09,0.16,0.13,0.03,0.31,0.12,0.17,0.96,0.06,0.11,0.26
13-7-2021 08:00,0.67,0.04,0.03,0.13,0.15,0.06,0.12,1.27,0.75,0.1,0.06,0.11,0.02,0.11,0.78,0.31,0.2,0.21,0.22,0.06,3.36,2.64,0.02,0.07,0.25,0.01,0.3,0.17,0.22,0.07,0.15,0.09,0.1,0.32,0.08,0,0.07,0.11,0.03,0.09,0.16,0.13,0.03,0.31,0.12,0.16,0.96,0.06,0.11,0.26
13-7-2021 09:00,0.67,0.04,0.04,0.13,0.16,0.06,0.12,1.27,0.75,0.1,0.06,0.11,0.02,0.11,0.78,0.31,0.2,0.21,0.22,0.06,3.36,2.64,0.03,0.07,0.25,0.01,0.3,0.17,0.22,0.07,0.15,0.09,0.1,0.33,0.08,0,0.07,0.11,0.03,0.09,0.16,0.13,0.03,0.32,0.13,0.17,0.96,0.06,0.11,0.26
13-7-2021 10:00,0.67,0.04,0.03,0.13,0.15,0.06,0.11,1.27,0.74,0.1,0.06,0.11,0.02,0.11,0.77,0.3,0.2,0.21,0.22,0.05,3.36,2.63,0.02,0.07,0.25,0.01,0.29,0.17,0.21,0.06,0.15,0.09,0.1,0.33,0.08,0,0.06,0.1,0.03,0.09,0.15,0.12,0.03,0.31,0.12,0.16,0.96,0.05,0.11,0.26
13-7-2021 11:00,0.67,0.04,0.04,0.13,0.16,0.06,0.12,1.27,0.75,0.1,0.06,0.11,0.02,0.11,0.78,0.31,0.2,0.21,0.22,0.06,3.36,2.64,0.02,0.07,0.25,0.01,0.3,0.17,0.22,0.07,0.15,0.09,0.1,0.33,0.08,0,0.07,0.11,0.03,0.09,0.16,0.13,0.03,0.31,0.12,0.17,0.96,0.06,0.11,0.26
13-7-2021 12:00,0.67,0.04,0.04,0.13,0.15,0.06,0.12,1.27,0.75,0.1,0.06,0.11,0.02,0.11,0.78,0.3,0.2,0.21,0.22,0.05,3.36,2.63,0.02,0.07,0.25,0.01,0.3,0.17,0.21,0.07,0.15,0.09,0.1,0.33,0.08,0,0.06,0.11,0.03,0.09,0.16,0.13,0.03,0.31,0.12,0.16,0.96,0.06,0.11,0.26
13-7-2021 13:00,0.75,0.01,0.01,0.11,0.58,0.04,0.05,0.05,0.44,0.03,0.23,0.06,0,0.9,2.19,0.13,1.16,0.85,0.18,0.15,2.03,1.78,0.1,0.22,0.53,0.01,0.01,0.21,0.49,0.01,0.33,0.62,0.07,0.48,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.1,0.78,0,1.18,1.04,0.13,0.73,0.31
13-7-2021 14:00,0.75,0.01,0.01,0.1,0.58,0.04,0.05,0.04,0.44,0.03,0.23,0.06,0,0.9,2.19,0.13,1.16,0.85,0.18,0.15,2.03,1.78,0.1,0.22,0.53,0.01,0,0.22,0.48,0.01,0.33,0.62,0.07,0.48,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.1,0.77,0,1.18,1.04,0.13,0.73,0.31
13-7-2021 15:00,0.75,0.01,0.01,0.11,0.59,0.04,0.05,0.05,0.44,0.03,0.23,0.06,0,0.9,2.19,0.13,1.16,0.85,0.18,0.15,2.03,1.78,0.11,0.23,0.53,0.01,0.01,0.22,0.49,0.01,0.33,0.62,0.07,0.48,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.1,0.78,0.01,1.19,1.04,0.13,0.73,0.31
13-7-2021 16:00,0.75,0.01,0.01,0.1,0.58,0.04,0.05,0.04,0.44,0.03,0.23,0.05,0,0.9,2.18,0.13,1.15,0.85,0.18,0.14,2.03,1.78,0.1,0.22,0.53,0,0,0.21,0.48,0.01,0.33,0.61,0.07,0.47,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.09,0.77,0,1.18,1.04,0.13,0.73,0.31
13-7-2021 17:00,0.75,0.01,0.01,0.1,0.58,0.04,0.05,0.04,0.44,0.04,0.23,0.06,0,0.9,2.19,0.13,1.16,0.85,0.18,0.15,2.03,1.78,0.1,0.22,0.53,0.01,0.01,0.22,0.49,0.01,0.33,0.62,0.07,0.48,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.1,0.78,0,1.18,1.04,0.13,0.73,0.31
13-7-2021 18:00,0.75,0.01,0.01,0.11,0.58,0.04,0.05,0.04,0.44,0.03,0.23,0.06,0,0.9,2.19,0.13,1.15,0.85,0.18,0.15,2.03,1.78,0.1,0.22,0.53,0,0,0.21,0.48,0.01,0.33,0.62,0.07,0.47,0.55,0,0.03,0.6,0,0.1,0.46,1.57,0.1,0.78,0,1.18,1.04,0.13,0.73,0.31
13-7-2021 19:00,0.08,0,0,0.08,0.05,0.67,0,0,0.03,0,0.24,0,0.71,0.35,6.04,0.04,0.27,0.04,0.02,0.22,0.33,0.78,0.32,0.08,0.46,0.01,0.07,0.19,0.09,0,0.38,0.42,0.15,0.31,0.05,0,0.11,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0.01,0.32,0.16
13-7-2021 20:00,0.08,0,0,0.08,0.05,0.67,0,0,0.03,0,0.24,0,0.71,0.35,6.04,0.04,0.27,0.04,0.01,0.22,0.32,0.78,0.32,0.08,0.46,0.01,0.07,0.19,0.09,0,0.38,0.42,0.15,0.31,0.05,0,0.1,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0,0.32,0.16
13-7-2021 21:00,0.09,0,0.01,0.08,0.05,0.67,0,0,0.04,0,0.24,0.01,0.71,0.35,6.05,0.04,0.27,0.05,0.02,0.22,0.33,0.78,0.32,0.08,0.46,0.01,0.07,0.19,0.09,0,0.38,0.42,0.15,0.31,0.05,0,0.11,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0.01,0.33,0.16
13-7-2021 22:00,0.08,0,0,0.08,0.05,0.66,0,0,0.03,0,0.24,0,0.7,0.35,6.04,0.04,0.27,0.04,0.01,0.22,0.32,0.78,0.32,0.08,0.46,0.01,0.07,0.19,0.08,0,0.38,0.42,0.14,0.3,0.05,0,0.1,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0,0.32,0.16
13-7-2021 23:00,0.08,0,0,0.08,0.05,0.67,0,0,0.03,0,0.24,0,0.71,0.35,6.04,0.04,0.27,0.04,0.02,0.22,0.33,0.78,0.32,0.08,0.46,0.01,0.07,0.19,0.09,0,0.38,0.42,0.15,0.31,0.05,0,0.11,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0.01,0.32,0.16
14-7-2021 00:00,0.08,0,0,0.08,0.05,0.67,0,0,0.03,0,0.24,0,0.71,0.35,6.04,0.04,0.27,0.04,0.01,0.22,0.32,0.78,0.32,0.08,0.46,0,0.07,0.19,0.09,0,0.38,0.42,0.15,0.31,0.05,0,0.1,0.01,0.07,0,0.11,1.03,0.61,0.68,0,0.12,0.11,0,0.32,0.16
14-7-2021 01:00,0.24,1.12,0,0.03,0.03,0.26,0,0.01,0.14,0.05,0.19,1.56,0.06,0.38,2.33,0.2,0.27,0.18,0,0.36,0,0.8,0.26,0.22,0.84,0,0.61,0.07,0.03,0,2.14,0.86,0.02,0.75,0.04,0.38,1,0.08,0.07,0,0.03,0.25,0.99,0.88,0,0.03,0.81,0,0.61,0.11
14-7-2021 02:00,0.24,1.12,0,0.02,0.03,0.26,0,0.01,0.13,0.05,0.19,1.56,0.06,0.38,2.33,0.2,0.27,0.18,0,0.36,0,0.8,0.26,0.22,0.84,0,0.61,0.06,0.03,0,2.13,0.86,0.02,0.75,0.04,0.38,1,0.08,0.06,0,0.03,0.24,0.99,0.88,0,0.03,0.81,0,0.61,0.11
14-7-2021 03:00,0.24,1.12,0,0.03,0.03,0.27,0,0.01,0.14,0.05,0.19,1.56,0.06,0.38,2.33,0.2,0.28,0.19,0,0.36,0.01,0.8,0.26,0.22,0.84,0,0.61,0.07,0.03,0,2.14,0.86,0.02,0.75,0.04,0.38,1,0.08,0.07,0,0.03,0.25,0.99,0.88,0,0.04,0.81,0,0.61,0.11
14-7-2021 04:00,0.24,1.12,0,0.02,0.03,0.26,0,0.01,0.13,0.05,0.19,1.56,0.06,0.38,2.32,0.2,0.27,0.18,0,0.36,0,0.8,0.26,0.22,0.83,0,0.61,0.06,0.02,0,2.13,0.86,0.02,0.75,0.03,0.37,1,0.08,0.06,0,0.03,0.24,0.98,0.88,0,0.03,0.81,0,0.61,0.1
14-7-2021 05:00,0.24,1.12,0,0.03,0.03,0.26,0,0.01,0.13,0.05,0.19,1.56,0.06,0.38,2.33,0.2,0.27,0.18,0,0.36,0,0.8,0.26,0.22,0.84,0,0.61,0.07,0.03,0,2.14,0.86,0.02,0.75,0.04,0.38,1,0.08,0.06,0,0.03,0.25,0.99,0.88,0,0.04,0.81,0,0.61,0.11
14-7-2021 06:00,0.23,1.12,0,0.02,0.03,0.26,0,0.01,0.13,0.05,0.19,1.56,0.06,0.38,2.32,0.2,0.27,0.18,0,0.36,0,0.8,0.26,0.22,0.84,0,0.61,0.06,0.03,0,2.13,0.86,0.02,0.75,0.04,0.38,1,0.08,0.06,0,0.03,0.24,0.99,0.88,0,0.03,0.81,0,0.61,0.11
14-7-2021 07:00,1.24,1.25,0.05,0.11,0.5,0.64,0.05,0.09,0.07,0.03,0.37,2.2,0.38,0.79,2,0.12,0.57,0.32,0,0.24,0,0.3,0.71,0.47,0.37,0.12,0.35,0.16,0.1,0.03,0.65,0.5,0.5,0.49,0.43,1.17,5.84,0.21,0.02,0.01,0.07,0.4,1.03,0.77,0.45,0.03,0.46,0.01,0.18,0.26
14-7-2021 08:00,1.23,1.25,0.05,0.11,0.5,0.63,0.05,0.09,0.07,0.03,0.37,2.2,0.37,0.79,2,0.12,0.57,0.32,0,0.24,0,0.3,0.71,0.46,0.37,0.12,0.34,0.16,0.1,0.03,0.66,0.5,0.5,0.48,0.43,1.17,5.83,0.21,0.02,0.01,0.07,0.4,1.03,0.77,0.45,0.03,0.45,0.01,0.18,0.26
14-7-2021 09:00,1.24,1.25,0.05,0.12,0.5,0.64,0.05,0.09,0.08,0.03,0.37,2.21,0.38,0.79,2,0.12,0.57,0.32,0,0.24,0,0.31,0.71,0.47,0.37,0.12,0.35,0.17,0.1,0.03,0.66,0.5,0.5,0.49,0.43,1.17,5.83,0.21,0.02,0.02,0.07,0.4,1.03,0.77,0.45,0.03,0.46,0.01,0.18,0.26
14-7-2021 10:00,1.24,1.25,0.05,0.11,0.49,0.63,0.05,0.09,0.07,0.03,0.37,2.2,0.37,0.79,2,0.11,0.57,0.32,0,0.24,0,0.3,0.71,0.46,0.36,0.12,0.34,0.16,0.1,0.02,0.65,0.5,0.5,0.49,0.43,1.17,5.83,0.2,0.02,0.01,0.07,0.39,1.03,0.77,0.45,0.03,0.45,0.01,0.18,0.26
14-7-2021 11:00,1.24,1.25,0.05,0.11,0.5,0.63,0.05,0.09,0.07,0.03,0.37,2.21,0.38,0.79,2,0.12,0.57,0.32,0,0.24,0,0.31,0.71,0.47,0.37,0.12,0.34,0.17,0.1,0.03,0.66,0.5,0.5,0.49,0.43,1.17,5.84,0.21,0.02,0.01,0.07,0.4,1.03,0.77,0.45,0.03,0.46,0.01,0.18,0.26
14-7-2021 12:00,1.23,1.25,0.05,0.11,0.5,0.63,0.05,0.09,0.07,0.03,0.37,2.2,0.37,0.79,2,0.11,0.57,0.32,0,0.24,0,0.3,0.71,0.46,0.37,0.12,0.34,0.16,0.1,0.03,0.66,0.5,0.5,0.49,0.43,1.17,5.83,0.2,0.02,0.01,0.07,0.4,1.03,0.77,0.45,0.03,0.46,0.01,0.18,0.26
14-7-2021 13:00,1.14,0.03,0.01,0.08,1.69,0.02,0,0.12,0.08,0.25,1.05,1.17,0.24,1.05,1.38,0.31,0.86,0.27,0,0.02,0,0.37,0.78,0.98,0.79,0.7,0.03,0.19,0.04,0.01,1.13,0.01,0.66,0.65,0.44,0.13,4.04,0.65,0.04,0.02,0.06,0.61,3.37,1.51,2.41,0.05,0.29,0.04,0.34,0.07
14-7-2021 14:00,1.14,0.03,0.01,0.08,1.69,0.02,0,0.12,0.08,0.25,1.05,1.17,0.23,1.06,1.38,0.3,0.86,0.27,0,0.02,0,0.37,0.78,0.98,0.78,0.7,0.03,0.19,0.04,0.01,1.13,0.01,0.67,0.65,0.44,0.13,4.04,0.64,0.03,0.02,0.06,0.6,3.37,1.51,2.41,0.05,0.29,0.04,0.33,0.07
14-7-2021 15:00,1.15,0.03,0.01,0.08,1.69,0.02,0,0.12,0.09,0.25,1.05,1.18,0.24,1.06,1.38,0.31,0.86,0.27,0.01,0.02,0,0.38,0.78,0.98,0.79,0.7,0.03,0.19,0.04,0.01,1.14,0.01,0.67,0.65,0.44,0.13,4.04,0.65,0.04,0.02,0.07,0.61,3.37,1.51,2.41,0.05,0.29,0.04,0.34,0.07
14-7-2021 16:00,1.14,0.03,0.01,0.08,1.69,0.02,0,0.12,0.08,0.25,1.05,1.17,0.23,1.05,1.38,0.3,0.86,0.27,0,0.02,0,0.37,0.78,0.98,0.78,0.7,0.03,0.19,0.04,0.01,1.13,0.01,0.66,0.65,0.44,0.13,4.03,0.65,0.03,0.02,0.06,0.6,3.37,1.5,2.41,0.05,0.29,0.04,0.34,0.07
14-7-2021 17:00,1.14,0.03,0.01,0.08,1.69,0.02,0,0.12,0.08,0.25,1.05,1.17,0.23,1.06,1.38,0.31,0.86,0.27,0.01,0.02,0,0.37,0.78,0.98,0.78,0.7,0.03,0.19,0.04,0.01,1.13,0.01,0.67,0.65,0.44,0.13,4.04,0.64,0.04,0.02,0.06,0.6,3.37,1.51,2.41,0.05,0.29,0.04,0.33,0.07
14-7-2021 18:00,1.14,0.03,0.01,0.08,1.69,0.02,0,0.12,0.08,0.25,1.05,1.17,0.23,1.05,1.38,0.3,0.86,0.27,0,0.02,0,0.37,0.78,0.98,0.78,0.7,0.03,0.19,0.04,0.01,1.13,0.01,0.66,0.65,0.44,0.13,4.04,0.65,0.04,0.02,0.06,0.61,3.37,1.51,2.41,0.05,0.29,0.04,0.34,0.07
14-7-2021 19:00,0.51,0,0,0,0.42,0,0.11,0.03,0.01,0.08,0.25,0,0.16,0.31,0.34,0.02,0.16,0.28,0,0,0,0,0.23,0.18,0,0,0,0.02,0,0,0.48,0.01,0.03,0.12,0.03,0.01,1.64,0.07,0,0,0.07,0.19,0.35,0.12,1.62,0.01,0,0,0,0.01
14-7-2021 20:00,0.51,0,0,0,0.42,0,0.11,0.02,0.01,0.08,0.25,0,0.16,0.3,0.34,0.02,0.16,0.28,0,0,0,0,0.23,0.17,0,0,0,0.02,0,0,0.48,0.01,0.03,0.11,0.03,0,1.64,0.07,0.01,0,0.07,0.19,0.35,0.12,1.61,0.01,0,0,0.01,0.01
14-7-2021 21:00,0.51,0,0,0.01,0.42,0,0.11,0.03,0.01,0.08,0.25,0,0.16,0.31,0.34,0.02,0.17,0.29,0,0,0,0,0.23,0.18,0,0.01,0,0.02,0,0,0.49,0.01,0.03,0.12,0.03,0.01,1.65,0.07,0.01,0,0.07,0.19,0.35,0.12,1.62,0.01,0,0.01,0,0.01
14-7-2021 22:00,0.5,0,0,0,0.42,0,0.11,0.02,0.01,0.08,0.25,0,0.16,0.3,0.33,0.01,0.16,0.28,0,0,0,0,0.23,0.17,0,0,0,0.02,0,0,0.48,0.01,0.03,0.12,0.03,0,1.64,0.07,0,0,0.06,0.19,0.35,0.11,1.62,0.01,0,0,0,0.01
14-7-2021 23:00,0.51,0,0,0,0.42,0,0.11,0.03,0.01,0.08,0.25,0,0.16,0.31,0.34,0.02,0.16,0.28,0,0,0,0,0.23,0.17,0,0.01,0,0.02,0,0,0.49,0.01,0.03,0.12,0.03,0.01,1.64,0.07,0.01,0,0.07,0.19,0.35,0.12,1.61,0.01,0,0,0.01,0.01
15-7-2021 00:00,0.51,0,0,0,0.42,0,0.11,0.02,0.01,0.08,0.25,0,0.16,0.3,0.33,0.01,0.16,0.28,0,0,0,0,0.23,0.17,0,0,0,0.02,0,0,0.48,0.01,0.03,0.12,0.03,0,1.64,0.07,0,0,0.07,0.19,0.35,0.12,1.62,0.01,0,0,0,0.01
15-7-2021 01:00,0.58,0,0.19,0.01,0.27,0.01,0.04,0,0.01,0.27,0.41,0.01,0.94,0.02,0.01,0.01,0.08,0.9,0.33,0.02,0.07,0,0.21,0.21,0.05,0,0,0,0.14,0,0.33,0.01,0,0.01,0.02,0,0.12,0.15,0,0,0.14,0.16,0.03,0.01,2.7,0,0,0,0.04,0
15-7-2021 02:00,0.58,0,0.19,0.01,0.27,0.01,0.04,0,0.01,0.27,0.4,0.01,0.93,0.02,0,0,0.09,0.89,0.33,0.02,0.07,0,0.21,0.21,0.04,0,0.01,0,0.14,0,0.33,0,0,0.01,0.02,0,0.11,0.15,0,0,0.13,0.15,0.02,0.01,2.7,0,0,0,0.04,0
15-7-2021 03:00,0.58,0,0.19,0.02,0.27,0.01,0.04,0,0.01,0.27,0.41,0.01,0.94,0.02,0.01,0.01,0.08,0.9,0.33,0.02,0.07,0,0.21,0.21,0.05,0.01,0,0,0.14,0,0.33,0.01,0,0.01,0.02,0,0.12,0.15,0,0,0.14,0.16,0.03,0.01,2.7,0,0,0,0.04,0
15-7-2021 04:00,0.57,0,0.19,0.01,0.27,0.01,0.04,0,0.01,0.27,0.4,0.01,0.93,0.02,0,0,0.08,0.89,0.33,0.02,0.06,0,0.21,0.21,0.05,0,0,0,0.14,0,0.32,0.01,0,0.01,0.02,0,0.11,0.15,0,0,0.13,0.15,0.02,0.01,2.7,0,0,0,0.04,0
